transaction_id,timestamp,sender_msisdn,receiver_msisdn,amount,currency,transaction_type,operator,status,region,fee,transaction_type_label,txn_date,txn_hour,txn_day_of_week,txn_month,txn_quarter,is_weekend,amount_bucket,is_high_value,time_since_last_txn_sec,is_rapid_succession,total_debit
TXN00003469,2024-01-03 09:48:00,0242281370,0555850459,1190.28,GHS,DEP,MTN,SUCCESS,GREATER ACCRA,15.89,Deposit,2024-01-03,9,Wednesday,1,1,False,High Value (1k+),False,,False,1206.17
TXN00008570,2024-01-06 22:49:00,0242282465,0556721447,25.85,GHS,WDR,AIRTELTIGO,SUCCESS,ASHANTI,0.16,Withdrawal,2024-01-06,22,Saturday,1,1,True,Micro (<50),False,,False,26.01
TXN00004219,2024-01-03 22:18:00,0242282529,0551325086,3409.07,GHS,P2P,VODAFONE,SUCCESS,ASHANTI,46.27,Peer to Peer Transfer,2024-01-03,22,Wednesday,1,1,False,High Value (1k+),True,,False,3455.34
TXN00006317,2024-01-05 09:16:00,0242283132,0554287272,205.06,GHS,MBP,AIRTELTIGO,SUCCESS,GREATER ACCRA,2.01,Merchant Bill Payment,2024-01-05,9,Friday,1,1,False,Medium (200-500),False,,False,207.07
TXN00000221,2024-01-01 03:40:00,0242285734,0554776638,384.0,GHS,P2P,MTN,SUCCESS,GREATER ACCRA,2.77,Peer to Peer Transfer,2024-01-01,3,Monday,1,1,False,Medium (200-500),False,,False,386.77
TXN00006746,2024-01-05 16:25:00,0242288178,0558173476,887.07,GHS,P2P,VODAFONE,SUCCESS,GREATER ACCRA,8.49,Peer to Peer Transfer,2024-01-05,16,Friday,1,1,False,Large (500-1k),False,,False,895.56
TXN00003653,2024-01-03 12:52:00,0242288447,0551431841,243.32,GHS,AIRTIME,VODAFONE,SUCCESS,ASHANTI,1.82,Airtime Top-Up,2024-01-03,12,Wednesday,1,1,False,Medium (200-500),False,,False,245.14
TXN00006897,2024-01-05 18:56:00,0242292485,0555996342,360.32,GHS,P2P,MTN,SUCCESS,ASHANTI,3.28,Peer to Peer Transfer,2024-01-05,18,Friday,1,1,False,Medium (200-500),False,,False,363.6
TXN00004695,2024-01-04 06:14:00,0242294101,0557551846,10.44,GHS,P2P,MTN,SUCCESS,ASHANTI,0.1,Peer to Peer Transfer,2024-01-04,6,Thursday,1,1,False,Micro (<50),False,,False,10.54
TXN00008762,2024-01-07 02:01:00,0242295722,0556663905,105.27,GHS,DEP,MTN,SUCCESS,GREATER ACCRA,0.92,Deposit,2024-01-07,2,Sunday,1,1,True,Small (50-200),False,,False,106.19
TXN00001173,2024-01-01 19:32:00,0242297069,0550999952,358.04,GHS,P2P,AIRTELTIGO,SUCCESS,ASHANTI,2.23,Peer to Peer Transfer,2024-01-01,19,Monday,1,1,False,Medium (200-500),False,,False,360.27
TXN00000763,2024-01-01 12:42:00,0242297759,0550472468,35.55,GHS,WDR,MTN,SUCCESS,WESTERN,0.42,Withdrawal,2024-01-01,12,Monday,1,1,False,Micro (<50),False,,False,35.97
TXN00006436,2024-01-05 11:15:00,0242299348,0557586367,33.4,GHS,P2P,MTN,SUCCESS,GREATER ACCRA,0.24,Peer to Peer Transfer,2024-01-05,11,Friday,1,1,False,Micro (<50),False,,False,33.64
TXN00008251,2024-01-06 17:30:00,0242300380,0555965087,236.72,GHS,P2P,MTN,SUCCESS,EASTERN,3.36,Peer to Peer Transfer,2024-01-06,17,Saturday,1,1,True,Medium (200-500),False,,False,240.08
TXN00002422,2024-01-02 16:21:00,0242300926,0553582149,22.29,GHS,P2P,VODAFONE,PENDING,ASHANTI,0.29,Peer to Peer Transfer,2024-01-02,16,Tuesday,1,1,False,Micro (<50),False,,False,22.58
TXN00000853,2024-01-01 14:12:00,0242301091,0553159004,31.67,GHS,P2P,MTN,SUCCESS,BRONG-AHAFO,0.24,Peer to Peer Transfer,2024-01-01,14,Monday,1,1,False,Micro (<50),False,,False,31.91
TXN00001036,2024-01-01 17:15:00,0242301153,0551652159,242.44,GHS,MBP,MTN,PENDING,GREATER ACCRA,1.65,Merchant Bill Payment,2024-01-01,17,Monday,1,1,False,Medium (200-500),False,,False,244.09
TXN00006869,2024-01-05 18:28:00,0242301455,0557822258,11.47,GHS,P2P,MTN,SUCCESS,BRONG-AHAFO,0.15,Peer to Peer Transfer,2024-01-05,18,Friday,1,1,False,Micro (<50),False,,False,11.62
TXN00006975,2024-01-05 20:14:00,0242306403,0558330451,9.11,GHS,DEP,MTN,PENDING,BRONG-AHAFO,0.07,Deposit,2024-01-05,20,Friday,1,1,False,Micro (<50),False,,False,9.18
TXN00005725,2024-01-04 23:24:00,0242307040,0552225268,46.18,GHS,DEP,MTN,SUCCESS,GREATER ACCRA,0.3,Deposit,2024-01-04,23,Thursday,1,1,False,Micro (<50),False,,False,46.48
TXN00005759,2024-01-04 23:58:00,0242307829,0551249878,6.74,GHS,MBP,MTN,SUCCESS,EASTERN,0.05,Merchant Bill Payment,2024-01-04,23,Thursday,1,1,False,Micro (<50),False,,False,6.79
TXN00008691,2024-01-07 00:50:00,0242308208,0551276120,27.97,GHS,MBP,MTN,SUCCESS,BRONG-AHAFO,0.17,Merchant Bill Payment,2024-01-07,0,Sunday,1,1,True,Micro (<50),False,,False,28.14
TXN00008911,2024-01-07 04:30:00,0242310529,0557369580,361.9,GHS,WDR,VODAFONE,SUCCESS,WESTERN,4.34,Withdrawal,2024-01-07,4,Sunday,1,1,True,Medium (200-500),False,,False,366.24
TXN00000702,2024-01-01 11:41:00,0242310677,0558980763,22.71,USD,P2P,MTN,SUCCESS,GREATER ACCRA,0.21,Peer to Peer Transfer,2024-01-01,11,Monday,1,1,False,Micro (<50),False,,False,22.92
TXN00007196,2024-01-05 23:55:00,0242311324,0551327553,20.84,GHS,WDR,MTN,SUCCESS,EASTERN,0.28,Withdrawal,2024-01-05,23,Friday,1,1,False,Micro (<50),False,,False,21.12
TXN00002600,2024-01-02 19:19:00,0242311594,0551054239,28.33,GHS,P2P,MTN,SUCCESS,GREATER ACCRA,0.27,Peer to Peer Transfer,2024-01-02,19,Tuesday,1,1,False,Micro (<50),False,,False,28.6
TXN00003756,2024-01-03 14:35:00,0242311723,0557832210,29.16,GHS,WDR,MTN,SUCCESS,NORTHERN,0.19,Withdrawal,2024-01-03,14,Wednesday,1,1,False,Micro (<50),False,,False,29.35
TXN00008029,2024-01-06 13:48:00,0242311962,0553191334,42.31,GHS,WDR,VODAFONE,SUCCESS,ASHANTI,0.45,Withdrawal,2024-01-06,13,Saturday,1,1,True,Micro (<50),False,,False,42.76
TXN00003791,2024-01-03 15:10:00,0242312389,0559176638,13.29,GHS,MBP,MTN,SUCCESS,ASHANTI,0.2,Merchant Bill Payment,2024-01-03,15,Wednesday,1,1,False,Micro (<50),False,,False,13.49
TXN00005421,2024-01-04 18:20:00,0242314717,0557204464,16.78,GHS,WDR,VODAFONE,SUCCESS,ASHANTI,0.21,Withdrawal,2024-01-04,18,Thursday,1,1,False,Micro (<50),False,,False,16.99
TXN00008552,2024-01-06 22:31:00,0242315813,0550361988,42.75,GHS,P2P,AIRTELTIGO,SUCCESS,ASHANTI,0.23,Peer to Peer Transfer,2024-01-06,22,Saturday,1,1,True,Micro (<50),False,,False,42.98
TXN00008854,2024-01-07 03:33:00,0242316055,0552535123,432.66,GHS,MBP,VODAFONE,SUCCESS,ASHANTI,4.95,Merchant Bill Payment,2024-01-07,3,Sunday,1,1,True,Medium (200-500),False,,False,437.61
TXN00004406,2024-01-04 01:25:00,0242317403,0557963641,3488.82,GHS,WDR,VODAFONE,SUCCESS,EASTERN,19.96,Withdrawal,2024-01-04,1,Thursday,1,1,False,High Value (1k+),True,,False,3508.78
TXN00006818,2024-01-05 17:37:00,0242317564,0552834285,162.53,GHS,DEP,MTN,SUCCESS,WESTERN,1.75,Deposit,2024-01-05,17,Friday,1,1,False,Small (50-200),False,,False,164.28
TXN00002064,2024-01-02 10:23:00,0242318429,0553788663,32.69,GHS,P2P,MTN,SUCCESS,GREATER ACCRA,0.32,Peer to Peer Transfer,2024-01-02,10,Tuesday,1,1,False,Micro (<50),False,,False,33.01
TXN00003972,2024-01-03 18:11:00,0242319544,0554970819,27.72,GHS,P2P,MTN,SUCCESS,GREATER ACCRA,0.39,Peer to Peer Transfer,2024-01-03,18,Wednesday,1,1,False,Micro (<50),False,,False,28.11
TXN00002411,2024-01-02 16:10:00,0242321028,0550918192,3544.08,GHS,P2P,MTN,SUCCESS,GREATER ACCRA,45.94,Peer to Peer Transfer,2024-01-02,16,Tuesday,1,1,False,High Value (1k+),True,,False,3590.02
TXN00000094,2024-01-01 01:33:00,0242322388,0555695295,42.5,GHS,MBP,MTN,SUCCESS,BRONG-AHAFO,0.23,Merchant Bill Payment,2024-01-01,1,Monday,1,1,False,Micro (<50),False,,False,42.73
TXN00005299,2024-01-04 16:18:00,0242323454,0558752548,31.65,GHS,MBP,MTN,SUCCESS,BRONG-AHAFO,0.26,Merchant Bill Payment,2024-01-04,16,Thursday,1,1,False,Micro (<50),False,,False,31.91
TXN00006221,2024-01-05 07:40:00,0242324381,0550098706,1753.79,GHS,P2P,VODAFONE,SUCCESS,EASTERN,22.9,Peer to Peer Transfer,2024-01-05,7,Friday,1,1,False,High Value (1k+),False,,False,1776.69
TXN00007864,2024-01-06 11:03:00,0242325409,0556266014,298.6,GHS,P2P,MTN,PENDING,GREATER ACCRA,2.59,Peer to Peer Transfer,2024-01-06,11,Saturday,1,1,True,Medium (200-500),False,,False,301.19
TXN00000502,2024-01-01 08:21:00,0242325660,0557905584,2.29,GHS,P2P,VODAFONE,SUCCESS,GREATER ACCRA,0.02,Peer to Peer Transfer,2024-01-01,8,Monday,1,1,False,Micro (<50),False,,False,2.31
TXN00002237,2024-01-02 13:16:00,0242330082,0554152008,4614.31,GHS,MBP,MTN,SUCCESS,ASHANTI,50.64,Merchant Bill Payment,2024-01-02,13,Tuesday,1,1,False,High Value (1k+),True,,False,4664.95
TXN00009652,2024-01-07 16:51:00,0242331360,0558483368,24.64,GHS,MBP,MTN,SUCCESS,ASHANTI,0.33,Merchant Bill Payment,2024-01-07,16,Sunday,1,1,True,Micro (<50),False,,False,24.97
TXN00004816,2024-01-04 08:15:00,0242333878,0556873713,3509.52,GHS,DEP,MTN,SUCCESS,GREATER ACCRA,24.01,Deposit,2024-01-04,8,Thursday,1,1,False,High Value (1k+),True,,False,3533.53
TXN00007351,2024-01-06 02:30:00,0242335345,0557546930,39.27,GHS,MBP,VODAFONE,SUCCESS,GREATER ACCRA,0.5,Merchant Bill Payment,2024-01-06,2,Saturday,1,1,True,Micro (<50),False,,False,39.77
TXN00005611,2024-01-04 21:30:00,0242335876,0553667661,28.62,GHS,P2P,MTN,SUCCESS,GREATER ACCRA,0.33,Peer to Peer Transfer,2024-01-04,21,Thursday,1,1,False,Micro (<50),False,,False,28.95
TXN00006833,2024-01-05 17:52:00,0242336893,0559005204,29.1,GHS,P2P,VODAFONE,SUCCESS,EASTERN,0.23,Peer to Peer Transfer,2024-01-05,17,Friday,1,1,False,Micro (<50),False,,False,29.33
TXN00004668,2024-01-04 05:47:00,0242337739,0559678082,378.0,GHS,WDR,MTN,SUCCESS,EASTERN,2.79,Withdrawal,2024-01-04,5,Thursday,1,1,False,Medium (200-500),False,,False,380.79
TXN00000359,2024-01-01 05:58:00,0242339371,0554699726,419.68,GHS,P2P,MTN,SUCCESS,ASHANTI,6.05,Peer to Peer Transfer,2024-01-01,5,Monday,1,1,False,Medium (200-500),False,,False,425.73
TXN00004111,2024-01-03 20:30:00,0242340925,0559660451,41.64,GHS,P2P,MTN,FAILED,GREATER ACCRA,0.24,Peer to Peer Transfer,2024-01-03,20,Wednesday,1,1,False,Micro (<50),False,,False,41.88
TXN00009554,2024-01-07 15:13:00,0242342167,0551059399,3966.01,GHS,WDR,MTN,SUCCESS,GREATER ACCRA,40.38,Withdrawal,2024-01-07,15,Sunday,1,1,True,High Value (1k+),True,,False,4006.39
TXN00005701,2024-01-04 23:00:00,0242343407,0559837820,15.64,GHS,DEP,AIRTELTIGO,SUCCESS,NORTHERN,0.22,Deposit,2024-01-04,23,Thursday,1,1,False,Micro (<50),False,,False,15.86
TXN00002874,2024-01-02 23:53:00,0242344450,0556612289,4.69,GHS,MBP,AIRTELTIGO,SUCCESS,WESTERN,0.03,Merchant Bill Payment,2024-01-02,23,Tuesday,1,1,False,Micro (<50),False,,False,4.72
TXN00009391,2024-01-07 12:30:00,0242344937,0550802415,153.46,GHS,INTL,AIRTELTIGO,SUCCESS,GREATER ACCRA,2.15,International Transfer,2024-01-07,12,Sunday,1,1,True,Small (50-200),False,,False,155.61
TXN00002010,2024-01-02 09:29:00,0242344942,0555334099,48.98,GHS,P2P,MTN,SUCCESS,GREATER ACCRA,0.45,Peer to Peer Transfer,2024-01-02,9,Tuesday,1,1,False,Micro (<50),False,,False,49.43
TXN00007349,2024-01-06 02:28:00,0242345959,0553085770,437.16,GHS,INTL,MTN,SUCCESS,ASHANTI,3.74,International Transfer,2024-01-06,2,Saturday,1,1,True,Medium (200-500),False,,False,440.9
TXN00004994,2024-01-04 11:13:00,0242346545,0558487857,204.22,GHS,P2P,MTN,SUCCESS,ASHANTI,2.79,Peer to Peer Transfer,2024-01-04,11,Thursday,1,1,False,Medium (200-500),False,,False,207.01
TXN00000220,2024-01-01 03:39:00,0242347957,0550152230,3311.62,GHS,AIRTIME,VODAFONE,SUCCESS,GREATER ACCRA,48.58,Airtime Top-Up,2024-01-01,3,Monday,1,1,False,High Value (1k+),True,,False,3360.2
TXN00003216,2024-01-03 05:35:00,0242348383,0558050294,23.66,USD,MBP,AIRTELTIGO,SUCCESS,GREATER ACCRA,0.24,Merchant Bill Payment,2024-01-03,5,Wednesday,1,1,False,Micro (<50),False,,False,23.9
TXN00001244,2024-01-01 20:43:00,0242349193,0558491666,491.92,GHS,MBP,AIRTELTIGO,SUCCESS,EASTERN,4.13,Merchant Bill Payment,2024-01-01,20,Monday,1,1,False,Medium (200-500),False,,False,496.05
TXN00007933,2024-01-06 12:12:00,0242349719,0553213701,29.03,GHS,P2P,MTN,SUCCESS,GREATER ACCRA,0.26,Peer to Peer Transfer,2024-01-06,12,Saturday,1,1,True,Micro (<50),False,,False,29.29
TXN00008873,2024-01-07 03:52:00,0242350058,0556889907,404.55,GHS,P2P,MTN,SUCCESS,ASHANTI,2.03,Peer to Peer Transfer,2024-01-07,3,Sunday,1,1,True,Medium (200-500),False,,False,406.58
TXN00003128,2024-01-03 04:07:00,0242351627,0551081833,28.68,GHS,WDR,MTN,SUCCESS,EASTERN,0.23,Withdrawal,2024-01-03,4,Wednesday,1,1,False,Micro (<50),False,,False,28.91
TXN00001785,2024-01-02 05:44:00,0242352051,0557242640,294.67,USD,P2P,AIRTELTIGO,SUCCESS,EASTERN,3.73,Peer to Peer Transfer,2024-01-02,5,Tuesday,1,1,False,Medium (200-500),False,,False,298.4
TXN00006784,2024-01-05 17:03:00,0242352967,0559716593,25.42,GHS,P2P,MTN,SUCCESS,GREATER ACCRA,0.31,Peer to Peer Transfer,2024-01-05,17,Friday,1,1,False,Micro (<50),False,,False,25.73
TXN00005390,2024-01-04 17:49:00,0242353161,0550209722,1639.09,GHS,P2P,MTN,SUCCESS,GREATER ACCRA,22.75,Peer to Peer Transfer,2024-01-04,17,Thursday,1,1,False,High Value (1k+),False,,False,1661.84
TXN00002908,2024-01-03 00:27:00,0242356012,0550058659,40.84,GHS,MBP,VODAFONE,SUCCESS,EASTERN,0.33,Merchant Bill Payment,2024-01-03,0,Wednesday,1,1,False,Micro (<50),False,,False,41.17
TXN00007424,2024-01-06 03:43:00,0242356310,0550988706,48.81,GHS,DEP,MTN,SUCCESS,EASTERN,0.27,Deposit,2024-01-06,3,Saturday,1,1,True,Micro (<50),False,,False,49.08
TXN00008334,2024-01-06 18:53:00,0242357975,0558205858,22.17,GHS,WDR,MTN,SUCCESS,GREATER ACCRA,0.17,Withdrawal,2024-01-06,18,Saturday,1,1,True,Micro (<50),False,,False,22.34
TXN00007750,2024-01-06 09:09:00,0242358158,0556531322,362.12,USD,P2P,VODAFONE,SUCCESS,WESTERN,3.49,Peer to Peer Transfer,2024-01-06,9,Saturday,1,1,True,Medium (200-500),False,,False,365.61
TXN00001436,2024-01-01 23:55:00,0242358329,0559235638,25.88,GHS,WDR,MTN,SUCCESS,ASHANTI,0.14,Withdrawal,2024-01-01,23,Monday,1,1,False,Micro (<50),False,,False,26.02
TXN00004856,2024-01-04 08:55:00,0242359367,0553551893,43.23,GHS,AIRTIME,MTN,SUCCESS,EASTERN,0.57,Airtime Top-Up,2024-01-04,8,Thursday,1,1,False,Micro (<50),False,,False,43.8
TXN00005460,2024-01-04 18:59:00,0242361368,0553673115,3461.34,GHS,P2P,AIRTELTIGO,SUCCESS,ASHANTI,48.14,Peer to Peer Transfer,2024-01-04,18,Thursday,1,1,False,High Value (1k+),True,,False,3509.48
TXN00009627,2024-01-07 16:26:00,0242361827,0553604654,10.01,GHS,P2P,MTN,SUCCESS,NORTHERN,0.09,Peer to Peer Transfer,2024-01-07,16,Sunday,1,1,True,Micro (<50),False,,False,10.1
TXN00009708,2024-01-07 17:47:00,0242363300,0554147808,23.75,GHS,P2P,VODAFONE,PENDING,GREATER ACCRA,0.18,Peer to Peer Transfer,2024-01-07,17,Sunday,1,1,True,Micro (<50),False,,False,23.93
TXN00000816,2024-01-01 13:35:00,0242363404,0552064207,29.29,GHS,WDR,VODAFONE,SUCCESS,GREATER ACCRA,0.35,Withdrawal,2024-01-01,13,Monday,1,1,False,Micro (<50),False,,False,29.64
TXN00001567,2024-01-02 02:06:00,0242364322,0550757210,162.17,GHS,P2P,MTN,SUCCESS,EASTERN,0.87,Peer to Peer Transfer,2024-01-02,2,Tuesday,1,1,False,Small (50-200),False,,False,163.04
TXN00006143,2024-01-05 06:22:00,0242364603,0554669929,44.81,GHS,WDR,AIRTELTIGO,FAILED,ASHANTI,0.58,Withdrawal,2024-01-05,6,Friday,1,1,False,Micro (<50),False,,False,45.39
TXN00006173,2024-01-05 06:52:00,0242366784,0555266291,42.72,GHS,MBP,MTN,SUCCESS,WESTERN,0.36,Merchant Bill Payment,2024-01-05,6,Friday,1,1,False,Micro (<50),False,,False,43.08
TXN00006154,2024-01-05 06:33:00,0242368319,0550820124,15.58,GHS,AIRTIME,VODAFONE,SUCCESS,ASHANTI,0.22,Airtime Top-Up,2024-01-05,6,Friday,1,1,False,Micro (<50),False,,False,15.8
TXN00004565,2024-01-04 04:04:00,0242368845,0550253514,23.11,GHS,MBP,MTN,SUCCESS,GREATER ACCRA,0.19,Merchant Bill Payment,2024-01-04,4,Thursday,1,1,False,Micro (<50),False,,False,23.3
TXN00002752,2024-01-02 21:51:00,0242369029,0553489042,3006.33,GHS,WDR,AIRTELTIGO,SUCCESS,ASHANTI,43.45,Withdrawal,2024-01-02,21,Tuesday,1,1,False,High Value (1k+),True,,False,3049.78
TXN00002256,2024-01-02 13:35:00,0242370103,0559926842,30.19,GHS,P2P,MTN,SUCCESS,GREATER ACCRA,0.41,Peer to Peer Transfer,2024-01-02,13,Tuesday,1,1,False,Micro (<50),False,,False,30.6
TXN00006899,2024-01-05 18:58:00,0242370632,0551720151,46.83,GHS,INTL,VODAFONE,SUCCESS,EASTERN,0.49,International Transfer,2024-01-05,18,Friday,1,1,False,Micro (<50),False,,False,47.32
TXN00005819,2024-01-05 00:58:00,0242370654,0552552318,4123.85,GHS,WDR,VODAFONE,PENDING,GREATER ACCRA,59.49,Withdrawal,2024-01-05,0,Friday,1,1,False,High Value (1k+),True,,False,4183.34
TXN00009556,2024-01-07 15:15:00,0242371251,0550764405,1319.84,GHS,DEP,MTN,SUCCESS,GREATER ACCRA,18.13,Deposit,2024-01-07,15,Sunday,1,1,True,High Value (1k+),False,,False,1337.97
TXN00000029,2024-01-01 00:28:00,0242372798,0554706444,33.04,GHS,DEP,MTN,SUCCESS,WESTERN,0.29,Deposit,2024-01-01,0,Monday,1,1,False,Micro (<50),False,,False,33.33
TXN00003689,2024-01-03 13:28:00,0242376658,0555050837,15.26,GHS,DEP,AIRTELTIGO,SUCCESS,GREATER ACCRA,0.22,Deposit,2024-01-03,13,Wednesday,1,1,False,Micro (<50),False,,False,15.48
TXN00005755,2024-01-04 23:54:00,0242377183,0550323138,869.31,GHS,P2P,VODAFONE,FAILED,GREATER ACCRA,6.22,Peer to Peer Transfer,2024-01-04,23,Thursday,1,1,False,Large (500-1k),False,,False,875.53
TXN00008885,2024-01-07 04:04:00,0242377232,0550262856,2890.67,GHS,DEP,AIRTELTIGO,SUCCESS,WESTERN,17.51,Deposit,2024-01-07,4,Sunday,1,1,True,High Value (1k+),True,,False,2908.18
TXN00002556,2024-01-02 18:35:00,0242379447,0553069878,494.48,GHS,P2P,AIRTELTIGO,FAILED,WESTERN,3.16,Peer to Peer Transfer,2024-01-02,18,Tuesday,1,1,False,Medium (200-500),False,,False,497.64
TXN00001557,2024-01-02 01:56:00,0242379929,0556126141,343.66,GHS,WDR,VODAFONE,SUCCESS,GREATER ACCRA,3.91,Withdrawal,2024-01-02,1,Tuesday,1,1,False,Medium (200-500),False,,False,347.57
TXN00001596,2024-01-02 02:35:00,0242380390,0551710335,40.05,GHS,MBP,AIRTELTIGO,SUCCESS,WESTERN,0.34,Merchant Bill Payment,2024-01-02,2,Tuesday,1,1,False,Micro (<50),False,,False,40.39
TXN00006870,2024-01-05 18:29:00,0242380873,0554639152,1226.32,GHS,P2P,AIRTELTIGO,SUCCESS,GREATER ACCRA,6.38,Peer to Peer Transfer,2024-01-05,18,Friday,1,1,False,High Value (1k+),False,,False,1232.7
TXN00006024,2024-01-05 04:23:00,0242382474,0557562014,22.62,GHS,WDR,VODAFONE,SUCCESS,WESTERN,0.27,Withdrawal,2024-01-05,4,Friday,1,1,False,Micro (<50),False,,False,22.89
TXN00000961,2024-01-01 16:00:00,0242382775,0557995307,16.44,GHS,P2P,AIRTELTIGO,PENDING,GREATER ACCRA,0.12,Peer to Peer Transfer,2024-01-01,16,Monday,1,1,False,Micro (<50),False,,False,16.56
TXN00001322,2024-01-01 22:01:00,0242383494,0552409743,29.37,GHS,P2P,MTN,SUCCESS,ASHANTI,0.23,Peer to Peer Transfer,2024-01-01,22,Monday,1,1,False,Micro (<50),False,,False,29.6
TXN00002407,2024-01-02 16:06:00,0242385487,0551671781,3.13,GHS,MBP,MTN,SUCCESS,GREATER ACCRA,0.04,Merchant Bill Payment,2024-01-02,16,Tuesday,1,1,False,Micro (<50),False,,False,3.17
TXN00001406,2024-01-01 23:25:00,0242385760,0556846145,29.92,GHS,DEP,MTN,SUCCESS,WESTERN,0.25,Deposit,2024-01-01,23,Monday,1,1,False,Micro (<50),False,,False,30.17
TXN00005958,2024-01-05 03:17:00,0242387754,0556791921,24.74,GHS,P2P,MTN,SUCCESS,ASHANTI,0.19,Peer to Peer Transfer,2024-01-05,3,Friday,1,1,False,Micro (<50),False,,False,24.93
TXN00004611,2024-01-04 04:50:00,0242390456,0551244935,20.15,GHS,MBP,AIRTELTIGO,SUCCESS,WESTERN,0.15,Merchant Bill Payment,2024-01-04,4,Thursday,1,1,False,Micro (<50),False,,False,20.3
TXN00009244,2024-01-07 10:03:00,0242392029,0550396091,389.02,GHS,P2P,VODAFONE,SUCCESS,ASHANTI,5.29,Peer to Peer Transfer,2024-01-07,10,Sunday,1,1,True,Medium (200-500),False,,False,394.31
TXN00006775,2024-01-05 16:54:00,0242392824,0550498958,27.91,GHS,P2P,MTN,SUCCESS,ASHANTI,0.18,Peer to Peer Transfer,2024-01-05,16,Friday,1,1,False,Micro (<50),False,,False,28.09
TXN00004749,2024-01-04 07:08:00,0242393853,0555495509,6.17,GHS,MBP,MTN,SUCCESS,WESTERN,0.06,Merchant Bill Payment,2024-01-04,7,Thursday,1,1,False,Micro (<50),False,,False,6.23
TXN00005263,2024-01-04 15:42:00,0242394278,0557095574,29.12,GHS,DEP,MTN,SUCCESS,ASHANTI,0.17,Deposit,2024-01-04,15,Thursday,1,1,False,Micro (<50),False,,False,29.29
TXN00007118,2024-01-05 22:37:00,0242394326,0556269421,15.24,GHS,DEP,MTN,SUCCESS,EASTERN,0.18,Deposit,2024-01-05,22,Friday,1,1,False,Micro (<50),False,,False,15.42
TXN00007955,2024-01-06 12:34:00,0242395608,0557381907,1687.69,GHS,MBP,MTN,SUCCESS,GREATER ACCRA,10.52,Merchant Bill Payment,2024-01-06,12,Saturday,1,1,True,High Value (1k+),False,,False,1698.21
TXN00005366,2024-01-04 17:25:00,0242395698,0556967200,98.07,GHS,P2P,VODAFONE,SUCCESS,ASHANTI,0.84,Peer to Peer Transfer,2024-01-04,17,Thursday,1,1,False,Small (50-200),False,,False,98.91
TXN00003997,2024-01-03 18:36:00,0242397186,0558925799,45.87,GHS,INTL,MTN,SUCCESS,ASHANTI,0.47,International Transfer,2024-01-03,18,Wednesday,1,1,False,Micro (<50),False,,False,46.34
TXN00005501,2024-01-04 19:40:00,0242399765,0556962249,48.07,GHS,MBP,AIRTELTIGO,SUCCESS,GREATER ACCRA,0.43,Merchant Bill Payment,2024-01-04,19,Thursday,1,1,False,Micro (<50),False,,False,48.5
TXN00004569,2024-01-04 04:08:00,0242400066,0553840393,38.79,GHS,DEP,MTN,SUCCESS,WESTERN,0.32,Deposit,2024-01-04,4,Thursday,1,1,False,Micro (<50),False,,False,39.11
TXN00003613,2024-01-03 12:12:00,0242400069,0551075714,16.98,GHS,DEP,VODAFONE,SUCCESS,ASHANTI,0.23,Deposit,2024-01-03,12,Wednesday,1,1,False,Micro (<50),False,,False,17.21
TXN00004040,2024-01-03 19:19:00,0242400102,0556177809,7.61,GHS,MBP,AIRTELTIGO,SUCCESS,GREATER ACCRA,0.08,Merchant Bill Payment,2024-01-03,19,Wednesday,1,1,False,Micro (<50),False,,False,7.69
TXN00004879,2024-01-04 09:18:00,0242400156,0551310351,34.63,GHS,DEP,VODAFONE,SUCCESS,BRONG-AHAFO,0.44,Deposit,2024-01-04,9,Thursday,1,1,False,Micro (<50),False,,False,35.07
TXN00006381,2024-01-05 10:20:00,0242400916,0556104994,136.87,GHS,AIRTIME,VODAFONE,SUCCESS,ASHANTI,1.69,Airtime Top-Up,2024-01-05,10,Friday,1,1,False,Small (50-200),False,,False,138.56
TXN00009888,2024-01-07 20:47:00,0242402839,0552970970,102.22,GHS,P2P,MTN,SUCCESS,WESTERN,1.48,Peer to Peer Transfer,2024-01-07,20,Sunday,1,1,True,Small (50-200),False,,False,103.7
TXN00008263,2024-01-06 17:42:00,0242403225,0557206892,3702.99,GHS,WDR,AIRTELTIGO,SUCCESS,EASTERN,31.97,Withdrawal,2024-01-06,17,Saturday,1,1,True,High Value (1k+),True,,False,3734.96
TXN00002198,2024-01-02 12:37:00,0242403906,0557059135,63.36,GHS,P2P,MTN,SUCCESS,GREATER ACCRA,0.34,Peer to Peer Transfer,2024-01-02,12,Tuesday,1,1,False,Small (50-200),False,,False,63.7
TXN00002148,2024-01-02 11:47:00,0242405107,0557516181,1.73,USD,WDR,VODAFONE,SUCCESS,GREATER ACCRA,0.01,Withdrawal,2024-01-02,11,Tuesday,1,1,False,Micro (<50),False,,False,1.74
TXN00006763,2024-01-05 16:42:00,0242405730,0556642865,9.68,GHS,WDR,MTN,SUCCESS,GREATER ACCRA,0.1,Withdrawal,2024-01-05,16,Friday,1,1,False,Micro (<50),False,,False,9.78
TXN00005469,2024-01-04 19:08:00,0242410623,0558457696,4573.27,GHS,P2P,VODAFONE,SUCCESS,ASHANTI,53.16,Peer to Peer Transfer,2024-01-04,19,Thursday,1,1,False,High Value (1k+),True,,False,4626.43
